x1,x2,x3,y_gen,y_true
2.606303237825597,-0.1418086565705359,0.05379510502874093,-11.283425063876454,2
2.7462258149625702,-0.8138980738694446,0.7534307474888747,12.308746850454009,9
-1.343724932817037,-0.3255405893126657,0.2498504828595912,-8.5344798552586,3
2.0762636688985934,0.37815739716547725,-0.44410483715387533,-5.30614606307592,4
0.8906133616670662,-1.9944853620480043,-0.050270156689454316,-10.098661733988475,0
0.11998338700109912,-0.9993566932428972,-0.46777918270472657,3.462483051466082,6
1.4865282224043899,0.2838224231340894,-2.6305771703981313,57.85442941215627,9
-2.295457468457311,-1.1011939768431591,0.24617735632694993,-10.182693642915748,1
0.9864116523932571,0.9833469823595288,-0.6645745831644951,7.960430076922559,9
1.288460038080915,-1.01662540554706,-1.983366242179644,25.48495255154646,8
-0.2655162505833082,-0.8639074951386431,1.7663842450850251,15.410524571943126,7
1.376722880205425,-0.22698666932035255,0.7959398471045132,-13.799741165600727,0
2.7311262767490527,-0.27238805945522226,-0.4224985542955681,7.117940526531935,8
-1.5366860174607402,-0.25379043824323777,-1.3024809571270162,7.390006186412212,7
-0.23692118336969514,0.41577637344303625,-1.9413473818294897,-6.91461897485658,0
2.7646927843231115,0.5724418696249073,1.726850310003994,6.139426407972305,5
3.0047852683387797,-1.8182362411895274,1.0200190644254508,15.611165468361415,9
-2.4033977890620695,0.9533368491614067,0.2535284692476069,-2.32873521830953,6
-0.15709796977244617,1.3442478727131155,0.6718527985514873,-21.32988670097426,0
0.37908182474817087,-0.7544702152616573,-0.5323280172670056,10.03665125632874,8
2.5386040763066386,-1.8869022370374688,0.2837636925764088,13.71219257806115,8
-2.270050965785924,-1.6391599961116465,0.05003318039001406,15.370210688080356,9
3.071797327957186,-1.9128198934023748,-0.2919299140868815,9.060457123300454,7
2.8064992759941543,0.3087210617573111,0.7673775180378692,-1.4493901186960936,5
-2.62362219977845,0.6341575920460348,-0.8376480327795375,-19.80451455962426,0
0.08929527461518205,1.4739677227512635,-0.15050864742464518,-18.587955490847797,1
-0.6898719622677381,0.32357209555768995,-0.5196477583884177,2.905698009722498,7
2.5493278626982434,0.9235101250903817,-1.8746642879945334,16.629361237201916,8
-0.3331996535487165,-0.5568824393261113,0.3882760172268936,-5.6751690673733695,3
2.1111770295573464,-0.9929308536286412,1.5982081591450519,4.582161499521212,4
1.492857294629938,0.26736268127923085,0.9850562781709109,1.1689306375983948,6
1.9544170933396403,0.3372029405450637,1.2297550859246584,-1.848390445584153,5
-0.7030363934077073,-2.0733075969556625,-0.7155300006438521,1.1558081307067676,4
1.1634557231265843,0.937936932333045,-0.1280490894957701,-5.961661628471529,5
-3.1167845092824336,-0.613064599652876,0.757928477168066,-16.31871120370907,0
2.091773423970718,-0.11209290417899213,-0.3828504939933569,4.926794054874381,7
-3.095510849663406,-1.0139254236237218,0.4307507136953379,-0.06057710382187376,5
-1.8368328466380792,0.6363927467690967,-2.050887961682789,-3.7038166064117135,0
2.5547519913549737,-0.3707228084148991,-0.3059399100633742,-14.625865458975614,0
0.7023259301683473,-1.4213330130524373,0.40431923054503954,-5.198042439754135,2
-0.7567516102449536,0.289090230395264,2.4265735467889713,35.28353082150161,7
-0.4035590335793109,-1.6478706757060275,-0.36475584931919136,1.2346074296858027,5
-2.9064065378754873,-0.19024522277275635,0.47805828324363814,10.769381855793597,9
2.975339028573271,0.01940403095427958,0.8353786974208272,-10.859394251475335,2
-0.4288195501926495,2.701831060399504,-2.2287359547076933,10.266740949808284,4
2.8750385489414114,0.5109715557029215,-0.6727615324260172,6.004532360587448,8
2.4363359250447862,-1.2733439430434024,1.3292068598084985,-2.8185780178771185,2
0.879512547639318,0.3764379133124676,-0.6829926038933357,-10.55190563063709,2
2.9591704863800175,-0.09876599004830437,0.39475999057413486,-5.606167257306868,4
0.7466824782309027,0.22054449558818556,0.4704901302699843,-8.32882735367363,3
-1.0466076987259223,-1.6159268699696614,-0.6894094299506549,9.812880298733656,8
-0.9629091551570532,1.6809030174913484,1.3543675115128824,3.4199525308363685,8
-0.6378349714039113,0.558235768607064,0.03966181988540692,-20.850901997560786,0
1.788777465281413,-0.3763908387347508,-1.2428019269874349,-14.06005713344673,0
-2.896947464644262,-2.027566084895031,-1.027735329645023,4.603012604076749,5
1.5632275148834998,0.3979053099068283,1.3158676974102228,-6.0919756475293125,3
1.1138631747464558,-1.396897265248742,0.6639999504826752,-11.072854115911207,1
