0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0110849911453646;0.00263497455314313;0.0204014943457169;0.00184736640114969;0.0201522803783585;-0.00132608827802285;0.0201260115448917;0.0032552186226102;0;0;0;0;0;0;0;0;0;0;0;0
0;0.00263497455314313;0.0311374240687121;0.00613638344608956;-0.015106849312709;0.00515717538442873;0.0154650071924293;0.00482115285786634;-0.0146461180599701;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0204014943457169;0.00613638344608956;0.0717316659240728;0.0050370838108852;0.0106717844224636;-0.0047617457987355;0.0107877059742627;0.00569308964535534;0;0;0;0;0;0;0;0;0;0;0;0
0;0.00184736640114969;-0.015106849312709;0.0050370838108852;0.251845714507583;0.00399358049532438;0.016128026214715;0.00364301929867109;-0.0154077133320714;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0201522803783585;0.00515717538442873;0.0106717844224636;0.00399358049532438;0.270684189873153;-0.00368803237791905;0.0113196170925727;0.00469541615146131;0;0;0;0;0;0;0;0;0;0;0;0
0;-0.00132608827802285;0.0154650071924293;-0.0047617457987355;0.016128026214715;-0.00368803237791905;0.654120345589695;-0.0033301014382137;0.015755747175454;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0201260115448917;0.00482115285786634;0.0107877059742627;0.00364301929867109;0.0113196170925727;-0.0033301014382137;0.678402458191694;0.0043538195007853;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0032552186226102;-0.0146461180599701;0.00569308964535534;-0.0154077133320714;0.00469541615146131;0.015755747175454;0.0043538195007853;1.19731205201729;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0.0116245717047027;0.00150900846379399;0.0217689715373138;0.00350541210129372;0.0217854231814569;-0.00366786270205319;0.0218247370263584;0.00270417176473193;0;0
0;0;0;0;0;0;0;0;0;0;0;0.00150900846379399;0.0318067037999756;0.00523126486736507;-0.0158645865282252;0.0060439303779838;0.015963931131747;0.0059388934137826;-0.0164898781395845;0;0
0;0;0;0;0;0;0;0;0;0;0;0.0217689715373138;0.00523126486736507;0.0778176056754391;0.00521387384643429;0.0108572217321877;-0.00526980904068502;0.0109505693389248;0.00482844155177689;0;0
0;0;0;0;0;0;0;0;0;0;0;0.00350541210129372;-0.0158645865282252;0.00521387384643429;0.264491309831725;0.00603106737488568;0.0155297490351851;0.00593124109998947;-0.0160488779157221;0;0
0;0;0;0;0;0;0;0;0;0;0;0.0217854231814569;0.0060439303779838;0.0108572217321877;0.00603106737488568;0.315908594784971;-0.00609449075126854;0.0113442872698736;0.00564715084648165;0;0
0;0;0;0;0;0;0;0;0;0;0;-0.00366786270205319;0.015963931131747;-0.00526980904068502;0.0155297490351851;-0.00609449075126854;0.608775214834723;-0.00599424278594754;0.0161510803536335;0;0
0;0;0;0;0;0;0;0;0;0;0;0.0218247370263584;0.0059388934137826;0.0109505693389248;0.00593124109998947;0.0113442872698736;-0.00599424278594754;0.743265689610054;0.00554060936518538;0;0
0;0;0;0;0;0;0;0;0;0;0;0.00270417176473193;-0.0164898781395845;0.00482844155177689;-0.0160488779157221;0.00564715084648165;0.0161510803536335;0.00554060936518538;1.23800753092512;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
